id,cefr_level,word,plwords
452,A1,food,Jedzenie;żywność;pożywienia;żarcia;żywności
453,A1,nothing,Niczego;powiedzenia;niczym;złego;wspólnego
454,A1,street,ulica;ulicą;ulice;ulicę;ulicach
455,B1,able,móc;udało;uda;mogli;mogła
456,A1,plan,zaplanować;planie;Plan;planem;planu
457,A1,self,własnej;samego;prawdziwe;zwykle;Sam
458,B1,council,radzie;Rada;Radzie;Radą;miejska
459,A1,x,x;X;Tworzymy;organizację;=
460,B1,growth,wzrostu;wzrost;narośl;hormon;rozwój
461,B1,according,wynika;Zgodnie;prawem;zgodnie;według
462,A1,july,lipca;lipcu;lipiec;niepodległości;Lipca
463,A2,early,wcześnie;Wcześnie;wczesne;wczesny;wczesnych
464,A2,force,tępym;zmuszać;siłowe;narzędziem;zmusić
465,A1,note,liścik;notatkę;notatka;notkę;pożegnalny
466,B2,lower,niżej;niższe;niższych;dolnej;dolnym
467,A1,black,czerni;czarnymi;czarno;czarni;czarnego
468,A2,itself,Samo;powtarza;samą;samej;same
469,B1,feet,stopach;stopami;stopy;metr;metry
470,B1,construction,budowie;budowy;konstrukcji;konstrukcja;budowlane
471,A2,include,obejmują;zawierać;obejmuje;uboczne;zawierają
472,A1,college,college;koledżu;collegu;uczelnię;studiach
473,A2,major,majorem;majora;majorze;głównych;major
474,A1,true,prawdziwej;Nieprawda;nieprawda;prawdą;prawdziwego
475,A1,short,krótka;krótkich;skrócie;skrót;krótkiej
476,A2,increased,zwiększył;zwiększyła;zwiększoną;wzrosły;zwiększenie
477,A2,support,podtrzymywania;wesprzeć;wsparciem;wspierał;poparcia
478,A2,enough,Wystarczająco;Dość;dosyć;Wystarczy;wystarczy
479,A2,specific,specyficzne;konkretne;specyficzny;konkretna;konkretny
480,A2,oil,olej;ropy;oleju;ropę;ropa
481,A2,private,prywatne;Prywatny;prywatnym;prywatnie;osobności
482,A1,pay,Zapłacisz;zapłacimy;zapłacą;Zapłacę;zapłacisz
483,A2,along,wzdłuż;wraz;początku;drodze;Chodź
484,A2,groups,grup;grupach;grupami;Grupy;terrorystycznych
485,A1,non,non;grata;Non;mentis;Mais
486,A2,knowledge,wiedzę;wiedza;wiedzy;Wiedza;znajomość
487,B1,authority,autorytet;autorytetu;autorytetem;upoważnienia;uprawnień
488,A1,read,przeczytaj;Czytałaś;przeczytam;czytałeś;poczytać
489,A1,care,Zależy;dbam;opiekę;zadbać;opieki
490,B2,project,projekt;projektu;projekcie;projektem;Projekt
491,A2,ever,jakiego;kiedykolwiek;ogóle;jaką;jakie
492,A2,whole,Cała;Całe;Cały;całego;całej
493,A2,natural,naturalne;naturalny;naturalnym;naturalna;naturalnego
494,A2,million,milionami;Milion;mln;funtów;miliona
495,A2,training,szkolenie;trening;treningu;szkolenia;szkoleniu
496,A1,washington,Waszyngtonu;Waszyngtonie;Washington;Waszyngton;Waszyngtona
497,B1,series,serii;serię;seria;serie;serią
498,A2,population,populacji;populacja;populację;Populacja;wyróżniającą
499,A1,test,przetestować;sprawdzian;testem;teście;Test
500,A2,march,marsz;marszu;maszerować;maszerują;Maszerujmy
501,A1,river,rzeki;rzeka;rzece;rzeką;rzekę
502,A1,reason,powody;powodem;powodów;powód;jakiegoś
503,A1,church,kościoła;kościele;kościół;kościołem;kościelne
504,A1,language,język;języka;Język;słownictwo;językiem
505,A2,experience,doświadczenie;doświadczenia;doświadczeniem;doświadczyć;doświadczeniu
506,A1,d,Chciałabym;Gdybym;Lepiej;chciałbym;Chciałbym
507,A2,account,Konto;rachunku;koncie;kont;rachunek
508,A2,structure,strukturę;struktura;struktury;strukturze;Struktura
509,A1,practice,praktyki;praktyka;praktykę;ćwiczyć;poćwiczyć
510,A1,science,nauka;science;fiction;nauką;ścisłych
511,A1,greater,wyższego;większych;większej;większego;większym
512,B1,paid,Zapłaciłem;zapłacono;Zapłaciłam;zapłaciłam;zapłaciłem
513,A2,effects,efekty;Efekty;efektów;efektami;Skutki
514,A1,months,miesiącami;miesiącach;Sześć;ostatnich;miesiące
515,A2,labor,rodzić;poród;roboczą;roboczej;robót
516,A1,activities,działalnością;czynności;działaniach;działalności;aktywności
517,A1,show,pokażesz;pokaż;Pokażę;serial;przedstawienie
518,A2,addition,dodatkiem;nabytek;Dodatkowo;dodatek;dodatku
519,A1,r,R;r;n;{;}
520,A2,east,wschód;wschodni;wschodnią;wschodzie;wschodniej
521,A1,whose,czyj;czyje;czyjego;czyja;czyjej
522,A2,single,singlem;pojedynczy;samotną;samotna;samotny
523,B1,main,Główna;Główne;Głównym;główne;Główny
524,B1,equipment,sprzęt;sprzętu;wyposażenie;wyposażenia;sprzętem
525,A2,capital,stolicy;kapitał;kapitału;stolica;stolicą
526,A2,medical,medycznym;medycznego;lekarskiej;medyczny;medyczna
527,A1,size,rozmiar;rozmiaru;rozmiarze;wielkości;Rozmiar
528,A1,six,szóstej;sześciu;Sześć;osób;Pięć
529,A2,continued,Ciąg;dalszy;kontynuował;kontynuowała;kontynuowali
530,A1,love,Kochasz;love;kochamy;zakochany;uwielbiam
531,A1,father,ojcze;ojcu;Ojciec;ojcem;tata
532,B2,related,spokrewnieni;spokrewniony;spokrewniona;spokrewnione;powiązane
533,A1,kind,miły;rodzaj;Jakie;rodzaju;Jaki
534,B1,operation,operacja;operacją;Operacja;operację;tajna
535,A2,plant,roślina;roślinę;roślinkę;zasadzić;elektrownia
536,A1,british,brytyjski;brytyjskich;brytyjskim;Brytyjczyk;brytyjska
537,A1,got,Ma;Musisz;mają;musi;Mamy
538,A1,told,Mówiłam;kazał;Powiedziałeś;Powiedziałam;mówiłam
539,A2,century,stulecia;XX;XXI;XIX;stuleciu
540,A1,usually,zazwyczaj;Zazwyczaj;Zwykle;Przeważnie;przeważnie
541,A2,center,ośrodek;ośrodku;ośrodka;Centrum;wszechświata
542,A2,methods,metody;metod;metodami;metodach;Metody
543,A2,especially,zwłaszcza;szczególnie;szczególności;Szczególnie;Zwłaszcza
544,A2,except,prócz;wyjątkiem;Oprócz;oprócz;Poza
545,B2,contract,kontrakt;kontrakcie;kontraktu;Kontrakt;kontraktem
546,A2,themselves,samych;potrafią;same;sami;muszą
547,A1,design,zaprojektować;projektowania;projektować;wnętrz;konstrukcja
548,A2,space,kosmicznych;kosmiczne;kosmiczną;kosmicznego;kosmiczny
549,A1,described,opisał;opisałeś;opisała;opisałaś;opisane
550,A1,eyes,Oczy;wzrok;oczami;niebieskie;oczu
551,A2,perhaps,Być;prawdopodobnie;możliwe;pewnie;powinniśmy
552,A1,personal,osobistego;osobista;osobiste;osobisty;osobistym
553,A2,statement,oświadczenie;stwierdzenie;oświadczeniu;zeznaniu;zeznanie
554,A1,art,sztuką;sztuka;sztuki;sztukę;sztuce
555,A1,better,lepszą;lepszym;lepsza;lepszego;lepszy
556,A2,costs,kosztuje;koszty;wszelką;Koszty;koszta
557,A1,below,poniżej;pokładem;niżej;zera;dołu
558,A2,quite,Całkiem;niezły;nieźle;sporo;zupełnie
559,A1,hours,godzinami;48;godzinach;Dwie;dobę
560,A1,america,Ameryce;Ameryka;Ameryki;Ameryko;Ameryką
561,A2,gas,gaz;gazu;Gaz;gazowe;gazowych
562,B1,obtained,nielegalnie;uzyskane;zdobyte;uzyskał;zdobyliśmy
563,B1,rates,stawki;procentowe;stawek;wskaźniki;raty
564,B1,administration,administracji;administracja;administrację;administracją;Administracja
565,A1,meeting,Spotkanie;spotkaniem;zebraniu;zebranie;spotykamy
566,B1,theory,teoria;teorię;teorii;Teoria;teorią
567,A1,fig,figę;figowe;figi;figowy;Fig
568,A1,ground,grunt;ziemia;ziemią;teren;ziemię
569,B1,annual,coroczne;coroczny;corocznym;coroczną;doroczny
570,A1,persons,osobach;osobami;zaginięć;bazie;zaginięciu
571,A1,word,słówko;Słowo;słowem;zamienić;każde
572,A1,became,Stał;stałam;stałeś;stałem;stały
573,B1,decision,decyzją;podjęta;Podjęłam;Decyzja;podjąłeś
574,B1,respect,Szanuję;szanuję;szanują;szanujesz;szanować
575,A1,page,wezwij;strona;Strona;profil;stronach
576,A1,night,dobranoc;nocą;wieczoru;tamtej;Dobranoc
577,A1,face,minę;prawdzie;zmierzyć;stawić;wyraz
578,A2,established,ustaliliśmy;Ustaliliśmy;ustalono;ustalony;ustalone
579,A2,further,dalszego;dalszej;dalszych;dalsze;odwołania
580,A2,materials,materiały;materiałów;Materiały;materiałami;materiałach
581,A1,mind,umyśle;myślach;zmysły;rozum;umysłu
582,B2,division,dywizji;dywizja;dywizję;dywizją;podział
583,A1,brought,Przyniosłam;przyniosłam;Przyniosłem;przyprowadził;przyniosłem
584,B1,values,wartości;ceni;wartościach;Wartości;rodzinnych
585,B1,generally,generalnie;ogólnie;Generalnie;ogół;Ogólnie
586,A2,quality,jakość;jakości;Jakość;cecha;jakością
587,A2,pressure,presji;presja;presję;nacisku;ucisk
588,B1,agreement,porozumienie;poufności;umową;porozumienia;umowie
589,B1,financial,finansowe;finansowych;finansowym;finansowej;finansowy
590,A2,probably,Zapewne;zapewne;Prawdopodobnie;prawdopodobnie;powinienem
591,B1,increase,zwiększyć;zwiększy;zwiększenie;zwiększenia;podwyżki
592,A1,works,Działa;Pracuje;zadziała;pracuje;pasuje
593,A1,thing,rzeczą;jaką;jedna;jedno;sprawa
594,A2,clear,wyraziłem;czysto;Czysto;oczyścić;czysta
595,B2,corporation,korporacja;korporacji;korporację;Korporacja;Corporation
596,A2,road,road;poboczu;trasie;Droga;trasę
597,A1,review,recenzję;recenzja;recenzji;przeglądu;przegląd
598,A1,believe,Wierzysz;uwierzy;uwierz;uwierzysz;wierzą
599,A2,sense,zmysł;Wyczuwam;rozsądek;rozsądku;sensie
600,A1,mother,Matka;matce;mamie;mamę;matkę
601,A2,title,tytuł;tytułu;Tytuł;tytułem;tytule
602,B1,organization,organizacji;organizacja;organizację;organizacją;Organizacja
603,B1,parts,częściami;częściach;Części;role;fragmenty
604,A2,temperature,temperaturę;pokojowej;temperatury;temperatur;temperaturą
605,A1,close,bliscy;bliski;bliska;zbliżyć;zamknij
606,A1,keep,trzymaj;zachować;tajemnicy;utrzymać;dala
607,B1,effective,skuteczne;efektywne;skuteczny;skuteczna;efektywny
608,A2,source,źródłem;źródło;Źródło;informator;informatora
609,A2,programs,programy;programów;Programy;programami;programu
610,A1,activity,aktywność;aktywności;Aktywność;aktywnością;czynności
611,A2,range,zasięg;strzelnicy;strzelnicę;zasięgiem;zakres
612,A1,april,April;kwietnia;kwietniu;kwiecień;1865
613,A2,additional,dodatkowe;dodatkowych;dodatkowego;dodatkowa;dodatkowym
614,A1,rule,zasada;zasadę;wykluczyć;rządzić;reguła
615,B1,distribution,dystrybucji;dystrybucję;rozprowadzanie;podział;rozkład
616,B1,security,ochronie;Ochrona;zabezpieczeń;ochroniarzy;ochroną
617,A1,workers,robotników;robotnicy;Robotnicy;robotnikom;pracownicy
618,A1,help,Pomożesz;Pomogę;pomóż;pomagać;pomożesz
619,A2,reported,doniósł;zgłoszone;Zgłosił;zgłosili;Zgłoszono
620,A2,long,długą;długie;długa;Długo;potrwa
621,B1,limited,ograniczone;ograniczony;ograniczona;ograniczoną;ograniczonym
622,B1,insurance,ubezpieczenie;ubezpieczenia;ubezpieczeniach;ubezpieczeniowe;ubezpieczeniowych
623,B2,stock,akcje;Akcje;akcjach;pośmiewiskiem;giełda
624,A2,return,powróci;powrócić;powrocie;powrotu;zwrócić
625,A1,t,Nawet;Nic;możemy;chce;Dlaczego
626,B1,industrial,przemysłowe;przemysłowy;przemysłowej;przemysłowych;przemysłowego
627,A1,congress,kongres;kongresu;Kongres;Kongresu;kongresie
628,A1,really,prawdę;przykro;Bardzo;myślisz;Naprawdę
629,A2,lines,linie;Linie;linijek;wierszami;liniami
630,A2,performance,występ;wydajność;wydajności;występu;występem
631,A2,developed,rozwinął;rozwinęła;rozwinięte;rozwinięty;opracował
632,B1,function,funkcjonować;funkcja;funkcję;funkcji;funkcją
633,B1,resources,zasoby;zasobów;zasobami;środkami;ograniczone
634,A2,military,wojskowych;militarne;wojskowi;wojskową;wojskowa
635,A2,seems,Zdaje;zdaje;Wydaje;wydaje;Wygląda
636,A2,rules,Zasady;zasady;ustalam;obowiązują;reguł
637,B1,record,rekord;płyta;nagrywać;notowany;płytę
638,A1,king,królem;królu;królowi;Królem;król
639,A2,needs,Potrzebuje;potrzeby;wymaga;potrzeba;potrzebuje
640,A1,role,rola;rolą;ról;odgrywa;role
641,B1,nor,ni;żadnego;żadnych;Ani;nikt
642,A1,schools,szkół;szkołach;Szkoły;szpitale;prywatnych
643,A2,issue,wydanie;kwestii;wydać;kwestia;problemem
644,B2,proposed,oświadczył;oświadczyłem;Oświadczył;oświadczyłeś;Oświadczyłem
645,A1,january,
646,A1,tell,Powiesz;nikomu;Powiem;powie;powiedziałeś
647,A1,v,kontra;v;Bernburg;vs;V
648,B1,written,wypisane;napisana;napisany;zapisane;napisano
649,A1,article,artykuł;artykułu;artykule;Artykuł;artykułem
650,B1,journal,dziennik;dzienniku;dziennika;pamiętnik;Dziennik
651,A1,j,j;que;ai;les;J.
652,A2,published,opublikowane;opublikował;opublikowana;opublikowano;opublikowany
653,A2,situation,Sytuacja;sytuacją;sytuację;sytuacja;sytuacji
654,A1,woman,kobieto;Kobieta;kobiecie;piękną;inną
655,B1,loss,stratę;strata;stratą;stracie;Strata
656,A1,today,dzisiejszym;dzisiejszy;Dzisiaj;Dziś;dzisiaj
657,A1,william,William;Williama;Williamie;Williamem;Williamowi
658,B2,species,gatunek;gatunków;gatunku;gatunki;gatunkiem
659,A1,g,g;G;buja;b;Rząd
660,A2,director,reżyser;reżyserem;reżysera;dyrektorem;Reżyser
661,A2,unit,jednostka;jednostkę;jednostce;jednostką;Jednostka
662,A1,shows,Pokazuje;wykazuje;programów;pokazuje;programy
663,A2,included,wliczone;wliczony;Włącznie;Łącznie;wliczając
664,B1,individual,indywidualne;indywidualnych;osobnik;indywidualna;osobnika
665,A1,h,h;H;Motion;Cash;in
666,B1,requirements,wymagania;wymagań;wymogi;spełnia;zapotrzebowanie
667,A1,points,punktów;punkty;punktami;punktach;wskazują
668,B2,employees,pracowników;pracownicy;pracownikami;pracownikom;Pracownicy
669,A1,december,
670,A2,condition,warunek;warunkiem;krytycznym;przypadłość;kondycji
671,A2,physical,fizyczne;fizycznej;fizyczną;fizyczna;fizyczny
672,A2,toward,stosunku;ku;wobec;zmierza;północ
673,A1,gave,Dali;Dała;Dałam;Dałeś;Dał
674,A1,library,bibliotece;biblioteki;biblioteka;bibliotekę;Biblioteka
675,A2,questions,pytaniami;zadajesz;zadaje;zadaję;odpowiadać
676,A1,near,zbliżysz;zbliżaj;zbliży;zbliżać;zbliżyć
677,A1,began,rozpoczęła;rozpoczął;Zaczęło;Zaczął;Zacząłem
678,A2,up,Wstawaj;górę;góry;Zamknij;Kiedy
679,A2,books,książek;książkach;książkami;ksiąg;Książki
680,A2,attention,przyciągnąć;uwaga;zwracaj;zwraca;zwracać
681,A2,follows,podąża;następujące;Podąża;następująco;następuje
682,A2,final,ostateczne;końcowy;ostatecznego;finałowej;ostatecznej
683,A2,says,napisane;twierdzi;Według;Mówi;powie
684,B1,employment,zatrudnienia;zatrudnienie;zatrudnieniu;agencji;pracowników
685,A1,letter,List;litera;listem;literę;miłosny
686,B1,volume,głośność;objętości;tom;pojemność;ściszyć
687,A1,heart,heart;Serce;sercem;głębi;bije
688,A2,forms,formularze;form;formularzy;formach;formy
689,A2,across,naprzeciwko;granicę;przejść;drugą;całej
690,A2,normal,normie;normalne;normalni;normalności;normalny
691,A2,chairman,przewodniczącym;przewodniczący;przewodniczącego;Prezes;prezesa
692,A1,late,spóźnij;Późno;Spóźniłeś;Spóźnimy;spóźnia
693,B1,region,regionie;region;regionu;regionem;rejonu
694,A1,looked,Wyglądała;Spojrzałem;Wyglądał;spojrzałem;Wyglądało
695,A1,code,kod;kodu;Kod;kodeks;kodem
696,A1,lord,milordzie;lordem;lord;lordzie;lorda
697,A2,direct,bezpośredni;bezpośrednie;bezpośrednia;bezpośrednim;reżyserować
698,A1,felt,Poczułam;Poczułem;Czułam;czułeś;Czułem
699,A2,taking,zabierasz;Zabieram;zabieram;zabiera;Biorę
700,A1,english,Anglikiem;angielskiej;angielska;angielskie;angielskich
701,A2,staff,personel;Personel;personelem;sztab;personelu
702,A2,blood,zimną;Krew;krwią;rękach;poziom
703,A2,laws,prawom;fizyki;prawami;prawach;Prawa
704,A1,added,Dodałem;dodałem;dodał;dodałam;Dodałam
705,A1,f,kur;k;f;F;{
706,A2,patients,pacjentów;pacjenci;pacjentami;pacjentom;pacjentach
707,A1,co,Spi;Fa;ko;kolega;przyjdzie
708,A2,product,produkt;produktu;produktem;Produkt;produktów
709,A1,knew,Wiedziała;Wiedziałaś;Wiedział;Wiedziałeś;znałem
710,A1,town,miasteczko;miasteczka;miasteczku;Miasto;miastem
711,B2,saw,Widzieliśmy;Zobaczyłem;Widział;Widziałaś;zobaczyłam
712,A1,strong,silna;silny;silni;mocna;silnych
713,A1,de,de;Gaulle;Tour;Rue;Janeiro
714,A1,fire,Wstrzymać;Pożar;pożarze;ognisko;pożaru
715,A2,purposes,celów;celach;celom;podatkowych;względów
716,A2,presented,przedstawiona;przedstawione;przedstawiony;przedstawionych;przedstawiła
717,A2,one,jednej;jedna;jednym;jedno;jednego
718,A2,significant,znaczące;znaczący;znacząca;znaczącego;znaczącą
719,A1,ed,Ed;Edem;Eda;wychowania;edukacji
720,B2,need,Potrzebujesz;potrzebują;potrzebować;potrzeba;potrzebował
721,A2,solution,rozwiązanie;roztwór;rozwiązaniem;roztworu;Rozwiązanie
722,B1,particularly,szczególnie;Nieszczególnie;nieszczególnie;szczególności;wyjątkowo
723,B1,further,dalszego;dalszej;dalszych;dalsze;odwołania
724,B1,involved,zamieszani;zamieszana;zaangażowana;zaangażowany;zamieszany
725,B2,provisions,prowiant;zaopatrzenie;prowiantu;zaopatrzenia;zapasów
726,B1,issues,zaufaniem;kwestie;Problemy;problemach;problemami
727,A2,needed,Potrzebowałem;Potrzebowałam;Potrzebował;potrzebowałeś;potrzebowaliśmy
728,A2,complete,zakończone;kompletne;kompletną;kompletny;kompletna
729,A2,agency,agencji;agencja;agencję;Agencja;agencją
730,A2,whom,Komu;któremu;komu;Kogo;którymi
731,B1,sometimes,zdarza;czasami;czasem;Czasem;Czasami
732,A1,october,października;październiku;październik;1995;4-go
733,A2,makes,czyni;sprawia;Skąd;sens;Czemu
734,B1,legal,legalne;prawne;legalna;legalny;prawnych
735,A2,applied,podanie;Złożyłam;Zgłosiłem;Złożyłem;złożyłam
736,A1,soon,niebawem;Niedługo;Wkrótce;wcześnie;niedługo
737,B2,western,zachodniej;zachodnim;western;zachodnich;zachodnie
738,A1,sir,kapitanie;Pana;Sir;sir;Dzień
739,A2,recent,niedawnej;niedawne;najnowsze;niedawna;ostatnimi
740,A1,french,frytki;francuskiego;francuski;francuskiej;frytek
741,A1,hard,twardy;ciężka;ciężkie;Trudno;Ciężko
742,A1,week,tygodniowo;Tydzień;tygodnia;przyszłym;tydzień
743,A1,carried,poniosło;Poniosło;emocjom;niósł;ponieść
744,A1,september,
745,B2,factors,czynniki;czynników;łagodzące;krzepnięcia;wiek
746,B1,length,długość;długości;Długość;szerokość;dystans
747,A2,original,oryginalne;oryginalny;oryginał;oryginalnego;oryginalna
748,A1,hands,dłoniach;dłonie;łapy;rękoma;Zabieraj
749,A2,response,odpowiedzią;reakcją;reakcji;reakcje;reaguje
750,B1,approach,podejście;podejścia;podejściu;podejściem;zbliżać
751,A2,reports,raporty;raportów;Raporty;raportach;doniesienia
752,A1,anything,Niczego;niczym;złego;cokolwiek;wspólnego
753,B2,determined,zdeterminowany;zdeterminowana;zdeterminowani;zdecydowany;zdecydowana
754,A2,modern,nowoczesne;nowoczesnej;nowoczesny;nowoczesna;nowoczesnym
755,B1,associated,kojarzony;kojarzone;powiązanych;powiązana;związanego
756,A2,companies,firm;firmami;Firmy;spółek;kompanie
757,B2,reference,odniesienia;referencje;referencji;nawiązanie;odniesieniu
758,A1,england,Anglii;Anglia;anglii;Anglię;Angli
759,B1,civil,cywilny;cywilnym;cywilnej;cywilna;cywilnego
760,A1,difficult,trudnym;trudną;trudnej;trudnych;trudniejsze
761,A1,technology,technologia;technologii;technologię;technologie;techniki
762,A2,produced,wyprodukował;produkowane;wyprodukowała;wyprodukowany;produkuje
763,A1,turn,zawrócić;kolej;włączyć;odwrócić;wyłączyć
764,A2,basic,podstawowe;podstawowych;podstawowy;podstawowa;podstawową
765,A1,defendant,pozwanego;Oskarżony;oskarżonego;Pozwany;Oskarżona
766,B1,movement,ruch;Ruch;ruchu;ruchem;ruchów
767,A1,job,zadaniem;pracą;zadanie;robotę;robota
768,A2,types,typy;typów;typami;rodzajów;rodzaje
769,A1,james,Jamesa;Jamesem;Jamesowi;Jamesie;Bond
770,A2,likely,najpewniej;prawdopodobne;Najprawdopodobniej;najprawdopodobniej;Zapewne
771,B1,levels,poziomów;poziomach;hormonów;potasu;stężenie
772,A1,vol,
773,A1,idea,pomysłem;Świetny;pojęcie;lepszy;świetny
774,B1,disease,choroba;Choroba;chorobą;chorobę;zaraza
775,B1,miles,miles;kilometry;kwadratowych;mile;promieniu
776,A1,feel,Czujesz;poczujesz;czuła;poczuć;czuł
777,A1,answer,odbieraj;odpowiadaj;Odpowiedź;odpowiedzią;odpowiedz
778,A2,opinion,opinia;opinię;opinią;opinie;opinii
779,B1,relations,stosunki;stosunków;relations;dyplomatyczne;dyplomatycznych
780,B1,funds,fundusze;funduszy;Fundusze;funduszami;funduszu
781,A2,degree,dyplom;stopień;magistra;dyplomu;stopniem
782,A1,story,historyjka;historyjkę;historią;Historia;Długa
783,B1,cells,Komórki;komórek;komórkach;komórkami;celach
784,A1,doing,Robię;robiłeś;leci;robił;wyprawiasz
785,B1,operations,operacje;operacjach;operacjami;operacyjnego;operacyjne
